time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.27334932682,0.402608745084,15.3332896978,0.0899578916438,6.23739750763,0.0,-0.206878129592,0.831864147321,4.14283982224,0.0119880824651,-0.128528565959,0.0,423.9654790476801,423.8759029749575,424.76673560132684,423.94119005199303
2.2800000000000016,-0.284821465214,0.454315958592,15.5841749714,0.0903788885378,6.23010875068,0.0,-0.174801935397,0.891728930946,4.21966682548,-0.0054652674975,-0.110194166085,0.0,446.9894935046937,448.4678226120543,447.31557965629514,445.8918129656168
2.3400000000000016,-0.294142992819,0.509755373246,15.8411918156,0.0898332552214,6.22329835659,0.0,-0.135229104981,0.956146785585,4.34703254872,-0.0175728355826,-0.121119342621,0.0,464.00782463813755,463.1383065944702,463.82833636517984,462.8765283194982
2.4000000000000017,-0.301048439006,0.5688853753,16.1040979568,0.0889403752676,6.21640910964,0.0,-0.0942791595657,1.01471665259,4.41619069154,-0.00997907362774,-0.10452797227,0.0,446.52389563593,447.8636311425128,445.636470038221,446.25692289675226
2.4600000000000017,-0.305366648991,0.631505583155,16.3710976595,0.0882712874248,6.20996116685,0.0,-0.0490594229435,1.07251934792,4.48348095387,-0.0136058433124,-0.114099043559,0.0,447.14717726590186,446.3565586120859,446.7055133105081,446.40976208590126
2.520000000000002,-0.306715007952,0.697726542428,16.6438237547,0.0877399834893,6.20331014236,0.0,0.00479065904354,1.1347111896,4.60682753748,-0.000734078002277,-0.105042104116,0.0,464.05339604831914,464.7535221780507,464.391273393547,465.400051765883
2.580000000000002,-0.30441893341,0.767960718869,16.9272841839,0.0878922116786,6.19724332557,0.0,0.0724205649025,1.20632700708,4.84079182323,0.00838680155149,-0.0942355890531,0.0,497.9197731746205,498.7021108910692,497.6755807092464,498.34274261201
2.640000000000002,-0.298355640584,0.842052200464,17.2197654943,0.0882086364423,6.19223231097,0.0,0.130178497772,1.26338167958,4.90821360114,-0.00182104273169,-0.0678798273263,0.0,449.6173205892169,451.74189176288894,451.31377002872404,450.4889234070851
2.700000000000002,-0.288637743354,0.919657577719,17.5173056841,0.0882745801115,6.18775181216,0.0,0.194143539351,1.32339936585,5.00927328177,0.00637933777886,-0.0938950580148,0.0,463.0099259385613,460.9539466641243,461.6027050730842,462.24944040572916
2.760000000000002,-0.274771582824,1.00105473868,17.8230683802,0.0884096477864,6.18166068176,0.0,0.268639138361,1.38977446177,5.18193156503,-0.00764503145005,-0.124612388785,0.0,485.3829998192102,483.0633914490656,485.09644533427985,484.0420267304946
